epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,40.9412,0.70494,0.466,0.87171,0.88177,0.8043,0.87094,0.59974,0.92665,0.54681,0.95097,0.000299596,0.000299596,0.000299596
2,82.8504,0.78243,0.50236,0.88475,0.79809,0.78449,0.83348,0.58351,0.94931,0.59142,0.96473,0.000483282,0.000483282,0.000483282
3,124.676,0.85443,0.54773,0.90963,0.83912,0.7343,0.82301,0.54555,1.02268,0.62228,0.98826,0.00054698,0.00054698,0.00054698
4,166.354,0.87896,0.56048,0.91919,0.84758,0.78198,0.8415,0.58721,0.94737,0.57573,0.9548,0.000369054,0.000369054,0.000369054
5,207.916,0.89372,0.56986,0.92402,0.84164,0.77029,0.85047,0.60431,0.92626,0.55519,0.95016,0.000189072,0.000189072,0.000189072
1,40.7997,0.70226,0.46476,0.87109,0.90742,0.78647,0.87056,0.60548,0.91753,0.55661,0.94575,0.000299596,0.000299596,0.000299596
2,82.9226,0.7673,0.4916,0.88141,0.7913,0.78658,0.8332,0.57298,0.97864,0.5966,0.98082,0.000483282,0.000483282,0.000483282
3,124.724,0.84276,0.54104,0.9064,0.85282,0.74819,0.83302,0.55972,0.99413,0.62693,0.98217,0.00054698,0.00054698,0.00054698
4,166.453,0.87095,0.5526,0.9163,0.84054,0.76016,0.83873,0.56948,0.94795,0.58093,0.95439,0.000369054,0.000369054,0.000369054
5,208.294,0.89063,0.56414,0.92229,0.84596,0.79017,0.85266,0.60172,0.92279,0.55344,0.95347,0.000189072,0.000189072,0.000189072
1,42.3288,0.71029,0.46279,0.87185,0.86943,0.79382,0.86646,0.60328,0.92346,0.55779,0.94266,0.000299596,0.000299596,0.000299596
2,84.3787,0.78824,0.49945,0.88647,0.89125,0.72399,0.84465,0.58208,0.97115,0.58347,0.96826,0.000483282,0.000483282,0.000483282
3,125.973,0.84946,0.54149,0.9089,0.84513,0.7665,0.84807,0.5785,0.97287,0.58351,0.97036,0.00054698,0.00054698,0.00054698
4,167.447,0.86444,0.54869,0.91647,0.8604,0.77579,0.86553,0.59216,0.94414,0.57208,0.95922,0.000369054,0.000369054,0.000369054
5,205.878,0.89273,0.56434,0.92509,0.87244,0.80592,0.8709,0.61619,0.91064,0.55065,0.95058,0.000189072,0.000189072,0.000189072
1,40.8038,0.6947,0.45593,0.86762,0.89608,0.79081,0.86746,0.59301,0.95008,0.55474,0.95851,0.000299596,0.000299596,0.000299596
2,82.8858,0.79573,0.50256,0.88621,0.8904,0.7749,0.85847,0.58823,0.97507,0.58007,0.96846,0.000483282,0.000483282,0.000483282
3,124.751,0.85549,0.54528,0.90891,0.81781,0.75729,0.83674,0.55641,0.95836,0.59796,0.96522,0.00054698,0.00054698,0.00054698
4,166.438,0.87128,0.54974,0.91635,0.80549,0.78911,0.85383,0.58342,0.94702,0.57896,0.95285,0.000369054,0.000369054,0.000369054
5,208.011,0.88682,0.55944,0.92187,0.86255,0.77831,0.86228,0.61086,0.91796,0.55256,0.94982,0.000189072,0.000189072,0.000189072
1,42.0405,0.68582,0.45095,0.86545,0.87879,0.79519,0.86278,0.59979,0.91278,0.54255,0.94331,0.000299596,0.000299596,0.000299596
2,83.8808,0.78342,0.49409,0.88227,0.8342,0.77858,0.84551,0.57469,1.00125,0.59826,0.97489,0.000483282,0.000483282,0.000483282
3,125.373,0.844,0.5287,0.90528,0.81817,0.80152,0.84708,0.56828,0.96916,0.58236,0.96887,0.00054698,0.00054698,0.00054698
4,166.984,0.85979,0.54417,0.91303,0.86911,0.74721,0.84949,0.57165,0.94197,0.5773,0.96398,0.000369054,0.000369054,0.000369054
5,205.653,0.88282,0.55515,0.92068,0.86784,0.78052,0.85908,0.5973,0.90256,0.5499,0.94617,0.000189072,0.000189072,0.000189072
