epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
3,64.3682,0.76202,0.4618,0.88075,0.9223,0.86101,0.9123,0.62136,0.78563,0.46194,0.89276,0.000422758,0.000422758,0.000422758
4,84.4239,0.76322,0.46912,0.88563,0.91761,0.87681,0.92262,0.68518,0.75334,0.44856,0.88353,0.000369054,0.000369054,0.000369054
5,100.27,0.75604,0.46298,0.88398,0.94377,0.86832,0.93522,0.69801,0.71044,0.42298,0.86625,0.000189072,0.000189072,0.000189072
1,22.7111,0.72383,0.44848,0.87123,0.94218,0.85512,0.93762,0.69418,0.71433,0.42551,0.86542,0.00022725,0.00022725,0.00022725
2,43.5582,0.73466,0.45289,0.87259,0.91839,0.85234,0.89943,0.65063,0.76315,0.45075,0.87635,0.000371799,0.000371799,0.000371799
3,65.8355,0.7622,0.46124,0.8805,0.92113,0.85495,0.92982,0.65135,0.75914,0.46074,0.8781,0.000422758,0.000422758,0.000422758
4,83.5044,0.7606,0.46866,0.88416,0.90229,0.88889,0.9233,0.68015,0.7512,0.45003,0.8815,0.000369054,0.000369054,0.000369054
5,100.957,0.75368,0.46198,0.88415,0.95496,0.86185,0.93917,0.71168,0.71013,0.42704,0.86862,0.000189072,0.000189072,0.000189072
1,21.6543,0.72064,0.44278,0.87131,0.93584,0.86004,0.93424,0.69467,0.72304,0.43252,0.87059,0.00022725,0.00022725,0.00022725
2,39.7034,0.72735,0.44769,0.87128,0.93859,0.85044,0.92241,0.66179,0.758,0.4505,0.88276,0.000371799,0.000371799,0.000371799
3,61.6253,0.75543,0.45879,0.87958,0.88301,0.84834,0.92491,0.63614,0.77637,0.45938,0.88842,0.000422758,0.000422758,0.000422758
4,79.8593,0.75205,0.46272,0.88333,0.90116,0.8935,0.92241,0.67964,0.75059,0.45038,0.88067,0.000369054,0.000369054,0.000369054
5,98.3344,0.74913,0.45904,0.88227,0.91855,0.86347,0.92366,0.69157,0.71338,0.42236,0.86837,0.000189072,0.000189072,0.000189072
1,21.4191,0.7216,0.44619,0.87112,0.92946,0.86036,0.92965,0.6927,0.70828,0.42668,0.86352,0.00022725,0.00022725,0.00022725
2,39.8562,0.74314,0.45855,0.87595,0.94916,0.83569,0.91292,0.65693,0.76252,0.45696,0.8833,0.000371799,0.000371799,0.000371799
3,61.8896,0.76375,0.46372,0.88187,0.9486,0.83337,0.91722,0.65647,0.75972,0.46008,0.87903,0.000422758,0.000422758,0.000422758
4,79.605,0.7562,0.46458,0.88424,0.90414,0.86796,0.91621,0.69251,0.74952,0.446,0.87393,0.000369054,0.000369054,0.000369054
5,98.5129,0.75104,0.46072,0.88276,0.93327,0.86932,0.92719,0.70428,0.70498,0.42,0.86123,0.000189072,0.000189072,0.000189072
1,15.2428,0.71616,0.44236,0.8698,0.94587,0.83865,0.93594,0.69491,0.71204,0.42838,0.8638,0.00022725,0.00022725,0.00022725
2,37.009,0.73045,0.44853,0.87255,0.89708,0.84694,0.90247,0.6414,0.75267,0.45699,0.87454,0.000371799,0.000371799,0.000371799
3,59.2738,0.75292,0.45671,0.8789,0.96003,0.8274,0.91843,0.63422,0.77692,0.46074,0.88745,0.000422758,0.000422758,0.000422758
4,78.3662,0.75147,0.4615,0.88265,0.9146,0.87882,0.91905,0.6802,0.74328,0.4499,0.88754,0.000369054,0.000369054,0.000369054
5,99.3203,0.74801,0.45478,0.88282,0.92997,0.87142,0.93365,0.69968,0.70493,0.42546,0.86389,0.000189072,0.000189072,0.000189072
1,3.67026,0.716,0.44066,0.86975,0.92711,0.8671,0.94096,0.69854,0.70875,0.42454,0.86618,0.00022725,0.00022725,0.00022725
2,24.5915,0.72285,0.44208,0.87011,0.94008,0.84802,0.9137,0.66145,0.75961,0.44555,0.88087,0.000371799,0.000371799,0.000371799
3,46.0957,0.74879,0.45193,0.87744,0.91482,0.8646,0.91869,0.66065,0.75511,0.45895,0.88449,0.000422758,0.000422758,0.000422758
4,68.8716,0.74924,0.45947,0.88224,0.92731,0.85285,0.91759,0.67419,0.73141,0.45148,0.87897,0.000369054,0.000369054,0.000369054
