epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
3,166.658,0.71973,0.44616,0.87029,0.86301,0.74739,0.82547,0.54744,0.89295,0.53618,0.93593,0.000547947,0.000547947,0.000547947
4,186.303,0.71536,0.44712,0.87076,0.80056,0.74384,0.81142,0.54768,0.87034,0.52497,0.92883,0.000369054,0.000369054,0.000369054
5,205.758,0.72244,0.44768,0.87526,0.88495,0.74729,0.84489,0.58816,0.81379,0.48156,0.90976,0.000189072,0.000189072,0.000189072
1,105.325,0.64524,0.41108,0.8562,0.86569,0.72104,0.81223,0.56065,0.85113,0.50477,0.92145,0.000301196,0.000301196,0.000301196
2,146.547,0.67457,0.42128,0.85828,0.88133,0.70275,0.81558,0.55303,0.87968,0.5237,0.93923,0.000484566,0.000484566,0.000484566
3,166.01,0.70144,0.43899,0.86615,0.80771,0.73245,0.80508,0.53541,0.90426,0.52769,0.94311,0.000547947,0.000547947,0.000547947
4,185.451,0.70756,0.44379,0.86975,0.81852,0.75007,0.8297,0.56763,0.8774,0.51378,0.93418,0.000369054,0.000369054,0.000369054
5,204.958,0.71736,0.44472,0.87389,0.89418,0.73484,0.84334,0.58509,0.81437,0.47958,0.91209,0.000189072,0.000189072,0.000189072
1,106.998,0.64932,0.41014,0.85639,0.87379,0.71868,0.82397,0.55616,0.89076,0.50617,0.94074,0.000301196,0.000301196,0.000301196
2,149.791,0.68061,0.42165,0.85933,0.82998,0.70853,0.80175,0.53821,0.8814,0.5383,0.92683,0.000484566,0.000484566,0.000484566
3,169.28,0.7165,0.44049,0.86853,0.83186,0.73172,0.81594,0.55014,0.87452,0.5276,0.93276,0.000547947,0.000547947,0.000547947
4,188.797,0.69621,0.43425,0.86615,0.8249,0.76341,0.83322,0.55828,0.85524,0.51141,0.927,0.000369054,0.000369054,0.000369054
5,208.524,0.7126,0.44132,0.8723,0.87486,0.74873,0.84255,0.57995,0.81695,0.47894,0.9153,0.000189072,0.000189072,0.000189072
1,101.479,0.63262,0.40345,0.85269,0.89238,0.72861,0.84535,0.58068,0.83109,0.49328,0.91607,0.000301196,0.000301196,0.000301196
2,141.213,0.6752,0.41739,0.85785,0.87155,0.72634,0.82818,0.56177,0.88312,0.5177,0.93131,0.000484566,0.000484566,0.000484566
3,160.685,0.70934,0.43401,0.86616,0.80907,0.76398,0.82011,0.55062,0.85717,0.5149,0.92948,0.000547947,0.000547947,0.000547947
4,180.098,0.69012,0.43006,0.86427,0.8758,0.75443,0.84726,0.57597,0.8646,0.50329,0.92906,0.000369054,0.000369054,0.000369054
5,199.713,0.70765,0.43748,0.87056,0.81317,0.7825,0.84612,0.58643,0.80995,0.47187,0.90688,0.000189072,0.000189072,0.000189072
1,105.877,0.62954,0.40154,0.85207,0.86055,0.73807,0.83207,0.57197,0.87462,0.50393,0.92623,0.000301196,0.000301196,0.000301196
2,148.777,0.67307,0.41468,0.85612,0.86594,0.73618,0.83157,0.55821,0.86317,0.51306,0.92795,0.000484566,0.000484566,0.000484566
3,168.256,0.67634,0.42149,0.8587,0.88508,0.72111,0.81857,0.56047,0.87168,0.54095,0.93283,0.000547947,0.000547947,0.000547947
4,187.69,0.6928,0.43145,0.86468,0.81185,0.76821,0.83209,0.56098,0.85973,0.51537,0.92897,0.000369054,0.000369054,0.000369054
5,207.314,0.70241,0.43429,0.86911,0.87084,0.76876,0.85236,0.5976,0.80942,0.47387,0.91375,0.000189072,0.000189072,0.000189072
1,106.658,0.61712,0.39569,0.84941,0.83284,0.75617,0.82795,0.57123,0.86065,0.50076,0.92629,0.000301196,0.000301196,0.000301196
2,149.209,0.65701,0.40943,0.85342,0.86778,0.73499,0.81908,0.56863,0.86862,0.5141,0.92482,0.000484566,0.000484566,0.000484566
3,168.677,0.667,0.41777,0.85667,0.87791,0.7344,0.82246,0.54868,0.88254,0.52832,0.93717,0.000547947,0.000547947,0.000547947
4,188.155,0.68047,0.42467,0.8617,0.80393,0.79256,0.83713,0.57372,0.84774,0.50569,0.92572,0.000369054,0.000369054,0.000369054
5,207.807,0.69821,0.43082,0.8677,0.86742,0.77886,0.85819,0.58898,0.80503,0.47394,0.90932,0.000189072,0.000189072,0.000189072
1,103.072,0.61314,0.39353,0.84838,0.83836,0.7864,0.84992,0.57373,0.85096,0.48797,0.92186,0.000301196,0.000301196,0.000301196
2,147.451,0.64291,0.40371,0.8506,0.87229,0.70834,0.8257,0.55857,0.85629,0.51012,0.92784,0.000484566,0.000484566,0.000484566
3,166.911,0.66112,0.41344,0.85594,0.82374,0.73888,0.80788,0.53715,0.87253,0.52425,0.93573,0.000547947,0.000547947,0.000547947
4,186.348,0.68008,0.42124,0.86045,0.84796,0.77988,0.85132,0.57611,0.84372,0.49587,0.92148,0.000369054,0.000369054,0.000369054
5,205.961,0.69112,0.42726,0.8655,0.84297,0.78944,0.85204,0.5912,0.808,0.46825,0.91299,0.000189072,0.000189072,0.000189072
1,106.376,0.60946,0.3909,0.84718,0.83908,0.77753,0.84117,0.58151,0.84632,0.49047,0.92132,0.000301196,0.000301196,0.000301196
2,149.369,0.66945,0.40879,0.85428,0.8775,0.74988,0.84957,0.58723,0.8423,0.50223,0.92128,0.000484566,0.000484566,0.000484566
3,168.805,0.67097,0.41267,0.85678,0.85803,0.73445,0.82424,0.56808,0.85626,0.51609,0.93304,0.000547947,0.000547947,0.000547947
4,188.273,0.67584,0.41815,0.85949,0.85805,0.76615,0.85634,0.5904,0.83401,0.49152,0.91587,0.000369054,0.000369054,0.000369054
5,207.928,0.68544,0.42219,0.86425,0.86811,0.77044,0.86225,0.60217,0.80131,0.46389,0.90964,0.000189072,0.000189072,0.000189072
1,107.339,0.6057,0.38848,0.84637,0.82771,0.78271,0.83155,0.57794,0.84637,0.48992,0.92075,0.000301196,0.000301196,0.000301196
2,149.342,0.6603,0.4052,0.852,0.86446,0.76412,0.84325,0.57809,0.84173,0.50724,0.9146,0.000484566,0.000484566,0.000484566
3,168.806,0.66126,0.40918,0.85484,0.80539,0.71677,0.80573,0.53691,0.8877,0.52832,0.93596,0.000547947,0.000547947,0.000547947
4,188.277,0.67293,0.41481,0.85876,0.84439,0.77833,0.84587,0.57655,0.83919,0.49787,0.91645,0.000369054,0.000369054,0.000369054
5,207.916,0.68542,0.42278,0.86387,0.81044,0.82362,0.86541,0.60158,0.80014,0.46631,0.90982,0.000189072,0.000189072,0.000189072
1,107.398,0.60642,0.38717,0.84621,0.87875,0.74676,0.82713,0.57213,0.85781,0.49694,0.92399,0.000301196,0.000301196,0.000301196
2,149.568,0.66854,0.40778,0.85343,0.85545,0.75555,0.82894,0.56764,0.84723,0.50377,0.92404,0.000484566,0.000484566,0.000484566
3,169.053,0.66667,0.41165,0.85543,0.80176,0.76057,0.82227,0.55565,0.8658,0.51361,0.92949,0.000547947,0.000547947,0.000547947
4,188.465,0.66484,0.41324,0.85708,0.86451,0.75455,0.84717,0.57786,0.83739,0.49828,0.92221,0.000369054,0.000369054,0.000369054
5,208.121,0.68073,0.42108,0.86263,0.86659,0.77042,0.86088,0.59421,0.80719,0.46936,0.91337,0.000189072,0.000189072,0.000189072
1,106.456,0.60111,0.38472,0.84469,0.91254,0.74472,0.85152,0.56835,0.87347,0.50258,0.92997,0.000301196,0.000301196,0.000301196
2,147.564,0.65453,0.40046,0.85019,0.82361,0.75134,0.82684,0.57018,0.83551,0.50589,0.91924,0.000484566,0.000484566,0.000484566
3,167.05,0.64383,0.40301,0.85086,0.85111,0.7286,0.82687,0.55314,0.8622,0.51477,0.92623,0.000547947,0.000547947,0.000547947
4,186.489,0.66486,0.41083,0.85633,0.90155,0.75598,0.8506,0.57636,0.84524,0.48979,0.92316,0.000369054,0.000369054,0.000369054
5,206.202,0.67812,0.41713,0.86226,0.90292,0.75718,0.85592,0.5926,0.80168,0.46252,0.91077,0.000189072,0.000189072,0.000189072
1,102.196,0.60988,0.38653,0.84621,0.83086,0.79444,0.85752,0.57921,0.8601,0.49994,0.91682,0.000301196,0.000301196,0.000301196
2,141.673,0.63716,0.39494,0.84739,0.85447,0.75614,0.83863,0.57465,0.86381,0.51983,0.93122,0.000484566,0.000484566,0.000484566
3,161.131,0.65251,0.40508,0.85262,0.85627,0.75108,0.83338,0.56492,0.87008,0.5164,0.93098,0.000547947,0.000547947,0.000547947
4,180.556,0.66443,0.4082,0.85561,0.82794,0.79459,0.84457,0.58094,0.83148,0.4852,0.91756,0.000369054,0.000369054,0.000369054
5,200.218,0.67442,0.41383,0.86074,0.85745,0.78952,0.86564,0.59544,0.79365,0.4601,0.90574,0.000189072,0.000189072,0.000189072
1,103.413,0.60201,0.38232,0.84441,0.84108,0.76871,0.84412,0.57501,0.86347,0.50508,0.91981,0.000301196,0.000301196,0.000301196
2,143.09,0.63013,0.39139,0.84522,0.88726,0.72981,0.8358,0.56718,0.84631,0.5049,0.92093,0.000484566,0.000484566,0.000484566
3,162.568,0.63693,0.39976,0.84849,0.83959,0.7289,0.82227,0.54453,0.89521,0.52261,0.94037,0.000547947,0.000547947,0.000547947
4,182.007,0.65068,0.40357,0.85213,0.81945,0.79689,0.85121,0.57954,0.84331,0.49221,0.92484,0.000369054,0.000369054,0.000369054
5,201.687,0.67004,0.41261,0.8598,0.86196,0.79974,0.86027,0.59484,0.79501,0.47042,0.90711,0.000189072,0.000189072,0.000189072
1,105.721,0.5897,0.37808,0.84243,0.85592,0.76467,0.84896,0.57403,0.84122,0.49995,0.91854,0.000301196,0.000301196,0.000301196
2,148.677,0.61651,0.38689,0.84354,0.83693,0.78732,0.83964,0.58121,0.84099,0.502,0.91842,0.000484566,0.000484566,0.000484566
3,168.185,0.63547,0.39618,0.8483,0.83598,0.74264,0.83007,0.56002,0.89291,0.51208,0.94777,0.000547947,0.000547947,0.000547947
4,187.612,0.66649,0.40561,0.85525,0.81985,0.78865,0.85179,0.58739,0.83142,0.48271,0.91981,0.000369054,0.000369054,0.000369054
